employee_id,month,hours_worked,overtime_hours,sales_generated,customers_served,projects_completed,absent_days,labor_cost,training_hours,performance_rating
579,2026-05-01,172.2,12.2,0,0,5,1,11363.67,0,2.95
930,2026-01-01,178.3,2.3,0,0,4,0,7548.65,8,4.56
1399,2026-05-01,174,6,0,0,6,0,9261.48,,3.95
1094,2026-03-01,105.6,0,13397.62,40,1,0,5256.17,10,3.27
1044,2025-12-01,185.4,17.4,0,0,5,2,9907.81,6,
323,2026-06-01,184.7,8.7,30266.75,84,3,0,7565.01,2,3.7
449,2025-11-01,167.8,15.8,0,115,5,1,14411.28,4,3.2
1434,2025-11-01,141.2,13.2,0,0,4,4,9991.31,4,
58,2025-11-01,173.9,13.9,0,0,4,0,5808.7,8,4.82
174,2026-08-01,174.4,6.4,18682.09,62,3,0,8605.25,4,3.31
1196,2025-09-01,182.6,6.6,19194.77,55,2,0,9446.91,6,2.86
1431,2025-11-01,172.6,12.6,0,0,3,0,8704.47,2,3.96
574,2026-03-01,174.7,6.7,0,0,5,1,8490.3,10,3.64
406,2025-09-01,182,6,0,0,6,0,9169.26,2,3.72
1013,2025-11-01,156.7,12.7,23451.6,67,2,2,8824.11,4,3.12
26,2026-06-01,190.3,14.3,0,166,4,0,11196.3,0,4.2
443,2026-04-01,182.8,6.8,34778.83,86,4,0,11873.72,2,4.14
420,2025-11-01,167.4,15.4,0,0,3,1,9920.07,8,4.32
492,2026-06-01,173.8,5.8,15579.24,50,1,1,8392.09,4,2.33
545,2026-04-01,181.1,5.1,0,0,4,0,12281.98,8,4.17
1462,2026-06-01,182.7,6.7,26484.9,81,2,0,8959.86,2,3.1
928,2025-10-01,199.7,15.7,0,0,4,0,9342.3,8,2.52
360,2026-04-01,175,7,0,0,4,1,10599.23,8,3.3
419,2025-11-01,157.5,13.5,0,0,4,2,8322.78,2,3.23
764,2026-03-01,183.2,7.2,0,124,5,0,13208.56,4,3.31
294,2025-09-01,181,5,0,0,2,0,8198.88,8,2.58
135,2026-02-01,135.3,7.3,19719.62,53,2,4,9360.53,12,4.13
1018,2025-12-01,192.2,16.2,0,0,6,1,13678.51,2,3.61
957,2025-11-01,172.6,12.6,33888.86,93,2,0,7779.9,6,
370,2026-07-01,170.5,2.5,18007.76,49,2,2,9856.9,8,3.01
724,2025-12-01,187.8,19.8,41878.39,113,2,2,9765.12,6,4.09
451,2026-02-01,167.9,7.9,0,0,4,0,6962.36,4,3.67
1211,2025-10-01,171.8,11.8,0,0,4,3,10465.32,2,3.38
525,2025-11-01,176.3,16.3,0,149,4,0,11229.53,6,3.45
1013,2026-03-01,182.4,6.4,25612.54,67,2,0,8390.66,10,3.38
39,2026-05-01,176.7,8.7,0,0,4,0,8199.07,2,2.51
880,2026-07-01,178.5,10.5,0,0,4,2,8273.49,6,
445,2026-08-01,96,0,0,0,2,1,5784.83,8,3
707,2025-11-01,149.8,13.8,0,0,5,3,10231.34,8,3.8
287,2026-07-01,105.6,0,0,37,2,1,5652.67,6,2.38
1187,2026-07-01,187.9,3.9,18960.42,66,2,0,7279.32,8,3.35
1090,2025-09-01,181.1,13.1,0,0,4,1,11670.11,2,3.42
1461,2026-05-01,179.5,11.5,0,85,3,0,14777.01,8,2.91
805,2026-01-01,179.4,3.4,22427.47,49,2,0,11899.62,6,3.59
318,2025-12-01,205,21,39134.34,113,3,0,9611.41,4,3.28
1476,2026-01-01,176,0,0,100,5,0,12118.67,0,3.6
1069,2025-11-01,174.2,14.2,0,0,3,0,7443.23,2,
1151,2025-09-01,160,0,0,0,5,2,9343.17,6,3.55
73,2026-01-01,177.2,1.2,0,0,3,0,13631.27,4,3.14
364,2026-08-01,183.2,15.2,0,89,4,0,18360.34,8,
6,2025-11-01,172.7,12.7,0,0,5,0,12299.58,6,4.01
274,2026-07-01,182.3,6.3,0,0,5,1,10077.69,2,3.57
841,2026-06-01,184.6,8.6,25760.22,83,2,0,7799.24,4,3.46
1201,2026-07-01,194.7,10.7,0,125,7,0,13085.3,2,3.9
1439,2026-06-01,177.9,9.9,0,0,3,1,8454.86,6,2.92
840,2026-05-01,167.6,7.6,22417.1,89,3,1,8494.89,2,3.87
193,2026-04-01,179.8,11.8,0,114,4,1,12728.7,4,4.06
810,2026-08-01,100.8,0,0,0,3,0,7919.83,6,
609,2026-05-01,177.4,9.4,25534.03,82,2,0,7442.73,4,3.87
940,2026-03-01,179.9,11.9,0,0,5,1,8376.59,6,3.79
24,2025-10-01,161.5,9.5,0,0,4,4,6381.44,6,4.75
1474,2026-02-01,163.5,3.5,0,0,5,0,7363.64,12,3.75
535,2026-07-01,187,3,0,0,6,0,11911.76,8,4.44
1115,2026-08-01,161.2,9.2,0,0,5,2,6475.89,6,3.55
1433,2026-02-01,163,3,17703.5,57,1,0,7124.11,8,3.44
218,2026-07-01,165.8,5.8,0,96,4,3,14851.64,2,3.27
1097,2026-03-01,169.5,9.5,20273.62,68,3,2,5843.94,4,3.29
24,2026-07-01,193,9,0,0,7,0,6355.93,8,4.98
1356,2025-10-01,162.2,10.2,0,107,5,4,15478.63,8,3.88
350,2025-11-01,174.7,14.7,0,0,5,0,8411.63,16,3.79
903,2025-11-01,157,13,0,0,3,2,8641.16,8,3.71
19,2025-12-01,190.9,14.9,0,0,6,1,5853.57,4,3.5
592,2025-09-01,181.6,13.6,0,135,6,1,11095.33,6,3.93
1213,2026-05-01,178,10,0,0,5,0,10262.17,4,3.59
786,2026-03-01,181.5,5.5,0,0,4,0,11555.86,10,4.26
286,2025-11-01,164.4,12.4,0,0,5,1,7227.4,2,3.99
1119,2026-07-01,180.2,4.2,28371.54,76,3,1,12253.58,2,
1348,2025-12-01,203.6,19.6,0,0,6,0,12200.26,,4.04
1273,2025-12-01,194.4,26.4,0,156,5,2,14000.57,8,2.91
653,2026-01-01,176,0,16400.3,46,2,0,9871.83,14,3.51
1323,2025-12-01,110.4,0,0,0,2,0,6100,0,3.28
469,2025-12-01,200,16,47259.25,122,2,0,10891.47,0,3.73
1155,2026-01-01,173.3,5.3,0,69,4,1,8835.99,6,2.85
222,2026-04-01,179.9,3.9,0,0,6,0,7945.4,2,3.75
37,2026-01-01,181.2,5.2,27366.96,78,4,0,6905.71,0,5
377,2026-01-01,176,0,24833.82,62,4,0,6750.67,4,4.6
638,2026-05-01,167.3,7.3,0,126,6,1,7344.75,2,4.15
1201,2026-01-01,182.1,6.1,0,86,5,0,12608.55,6,4.02
70,2026-07-01,181.9,5.9,23306.91,64,2,1,14778.4,4,3.34
1136,2026-01-01,160.8,0.8,0,0,5,2,7753.31,0,3.5
69,2025-09-01,184,8,0,118,4,0,24719.55,8,4.38
959,2026-08-01,178,10,0,0,4,0,12813.91,8,2.87
538,2025-09-01,183.3,7.3,0,0,4,0,9598.33,8,3.2
543,2026-05-01,163.7,11.7,0,0,3,2,6975.13,6,3.62
1051,2026-04-01,171.2,11.2,0,0,3,2,9022.01,6,2.88
177,2025-10-01,195.8,11.8,0,0,4,0,9412.07,0,2.73
333,2026-08-01,183.6,15.6,0,122,4,0,18244.81,6,3.74
1226,2026-01-01,176,0,0,0,3,0,8407.83,6,3.51
1328,2026-06-01,105.6,0,0,0,2,0,4056.5,8,3.67
1290,2026-01-01,176,0,0,0,5,0,7675.83,0,2.99
1297,2026-08-01,166.2,6.2,0,0,6,1,10401.5,4,4.26
35,2026-07-01,155.2,3.2,0,0,4,4,11597.51,8,3.98
701,2026-05-01,179.5,11.5,0,122,5,0,12162.15,8,3.8
342,2025-11-01,170.2,18.2,0,146,4,1,10143.94,6,3.39
411,2026-01-01,161.6,1.6,0,0,3,2,8709.78,8,3.05
188,2026-02-01,165.4,5.4,14442.62,44,2,0,8864.59,12,3.41
1124,2026-08-01,173.2,5.2,25143.88,88,2,0,9614.87,2,3.99
355,2026-08-01,172.5,4.5,0,0,5,0,9757.4,0,4.05
327,2026-06-01,178.8,10.8,0,0,6,1,9171.41,4,3.77
1131,2026-03-01,162.9,2.9,0,0,6,2,6753.33,4,4.72
104,2026-05-01,170.8,2.8,21571.27,59,2,0,9840.3,0,3.05
710,2026-03-01,188,12,0,116,4,0,15307.4,6,3.95
1495,2025-11-01,151.1,15.1,0,0,2,3,12242.36,2,3.56
1025,2026-01-01,178.7,2.7,0,0,3,0,13494.27,6,3.91
8,2025-11-01,171.4,19.4,0,0,3,1,9855,4,3.08
283,2025-09-01,185.1,9.1,0,0,6,0,10254.42,2,3.41
1185,2026-01-01,160,0,21366.18,47,2,2,8723,4,3.89
1043,2026-07-01,179.6,3.6,0,0,4,1,6615.02,4,
95,2025-09-01,182.5,6.5,0,0,4,0,6453.86,6,3.18
29,2025-11-01,165.3,13.3,0,0,4,1,5668.41,4,4.71
494,2026-07-01,186.6,2.6,19415.63,67,3,0,8856.9,0,2.98
93,2026-02-01,164.7,4.7,0,0,4,0,10252.19,4,3.25
37,2025-11-01,171.5,11.5,45787.68,101,2,0,7265.99,6,4.68
976,2026-04-01,181.5,13.5,0,111,5,1,17417.66,8,3.8
1443,2025-12-01,198,22,0,205,8,1,12320.08,8,4.18
413,2026-02-01,169.8,9.8,19407.9,51,2,0,9187.06,12,3.37
1345,2026-07-01,187.5,3.5,0,0,4,0,8170.19,8,
157,2026-02-01,96,0,9598.2,29,1,0,3975.17,8,3.03
282,2026-07-01,100.8,0,0,69,3,2,9414.33,4,4.34
1434,2026-04-01,185,9,0,0,4,0,9665.39,8,3.33
1394,2026-08-01,176.8,8.8,0,0,4,0,8894.95,2,
820,2025-11-01,170.1,18.1,23311.99,72,2,1,7547.04,0,3.07
565,2025-12-01,204.2,20.2,0,0,3,0,9782.04,4,3.02
432,2025-11-01,91.2,0,0,0,2,1,4046.33,2,3.24
451,2025-09-01,183.7,7.7,0,0,6,0,6951.08,2,3.4
860,2026-03-01,105.6,0,0,70,3,0,7431.83,4,
1169,2026-05-01,162.3,10.3,17124.72,56,2,2,8946.88,6,2.71
1245,2025-10-01,188.1,12.1,19313.54,55,1,1,8917.6,2,2.2
2,2026-04-01,164.7,4.7,0,0,4,2,4655.28,0,3.38
704,2025-10-01,110.4,0,0,62,2,0,5408.67,2,3.04
1437,2026-06-01,189.8,13.8,27292.13,98,2,0,10971.09,2,3.67
527,2026-06-01,164.2,12.2,0,138,3,3,12418.44,0,3.76
161,2026-01-01,180.7,4.7,15315.85,54,2,0,7903.39,0,3.25
169,2026-03-01,183.6,15.6,0,135,6,1,14781.67,10,3.91
1208,2026-06-01,187.2,11.2,37250.69,113,3,0,9055.47,6,4.53
810,2025-11-01,96,0,0,0,2,0,7919.83,2,4.34
1231,2025-11-01,170.4,10.4,0,0,4,0,7280.65,0,4.49
1429,2026-04-01,188.3,12.3,0,159,4,0,11080.1,4,4.18
1429,2026-06-01,183,15,0,143,5,1,11314.08,6,4.1
1234,2026-07-01,176.8,0.8,18794.05,73,1,1,9571.64,4,3.56
1006,2025-10-01,185.7,1.7,22059.62,61,3,0,6117.53,0,2.94
161,2026-04-01,188.1,12.1,,67,3,0,8389.73,4,3.46
74,2026-03-01,179.9,11.9,0,108,5,1,23660.78,8,3.31
1484,2026-03-01,170.2,2.2,24602.63,78,2,1,8847.63,8,3.73
240,2026-03-01,178.3,10.3,11095.4,38,2,1,7429.89,12,1.9
1108,2026-06-01,186.1,10.1,0,0,4,0,9264.32,0,3.68
1060,2025-12-01,179.5,11.5,0,0,3,2,9568.75,0,3.34
846,2026-03-01,185.9,9.9,0,134,6,0,13664.64,12,4.09
540,2026-07-01,0,0,0,0,0,1,230.3,0,3.7
635,2025-10-01,193.2,9.2,26025.36,82,3,0,8609.93,4,2.99
53,2026-07-01,162.3,10.3,0,91,4,4,9633.4,2,4.01
579,2025-09-01,173.5,5.5,0,0,5,1,10767.72,8,3.09
1135,2026-03-01,105.6,0,0,0,2,0,6872.67,10,3.14
1131,2026-06-01,181.2,13.2,0,0,6,1,7340.55,6,4.48
1108,2026-05-01,182.4,14.4,0,0,6,0,9581.35,2,3.5
693,2026-06-01,188.5,12.5,32991.28,117,4,0,7920.3,4,4.49
158,2026-03-01,182.5,6.5,0,101,4,0,12682.22,12,3.37
570,2025-09-01,178.2,2.2,34680.71,92,2,0,9065.2,0,4.26
550,2025-11-01,91.2,0,0,82,3,1,8468.83,0,3.37
1286,2025-12-01,183.6,15.6,0,0,4,2,9796.75,6,3.34
13,2026-07-01,189.9,5.9,0,0,4,0,11861.19,8,4.04
49,2025-09-01,179.7,3.7,21223.37,50,2,0,7554.38,8,2.91
527,2025-10-01,184.6,16.6,0,125,4,2,12846.14,8,3.76
731,2026-05-01,172.8,4.8,20672.98,69,3,0,9117.11,6,3.49
118,2025-11-01,157.2,13.2,0,0,4,2,8122.19,2,3.66
376,2026-01-01,178.2,2.2,0,0,4,0,9241.32,6,3.32
1097,2025-09-01,181.8,5.8,15905.42,41,1,0,5671.04,10,3.22
502,2026-03-01,180.6,4.6,0,0,6,0,10835.66,4,3.8
607,2026-07-01,191.1,7.1,0,0,7,0,8805.73,2,3.96
1112,2026-01-01,165.2,5.2,0,76,5,2,13768.92,2,3.14
258,2026-07-01,192.2,8.2,0,121,3,0,12205.57,6,3.61
788,2026-05-01,96,0,0,50,2,1,6689.67,6,3.26
840,2026-04-01,186,10,27710.09,71,2,0,8660.44,6,3.69
1011,2025-10-01,200.8,16.8,0,135,4,0,15638.89,6,3.86
1429,2026-08-01,168.8,8.8,0,126,5,1,10776.78,2,4.09
580,2026-04-01,105.6,0,0,0,5,0,4209,4,4.66
1173,2026-08-01,169.7,1.7,25146.25,75,3,0,6509.54,0,3.78
1232,2026-08-01,168.8,8.8,0,0,3,1,9277.88,6,2.83
661,2026-06-01,184.6,8.6,0,0,5,0,8771.41,6,3.96
724,2026-01-01,176,0,25705.43,72,4,0,8336.67,2,4.4
891,2025-12-01,203.5,19.5,0,0,5,0,10947.29,8,3.76
1367,2025-10-01,185.3,9.3,0,0,4,1,11633,0,2.67
525,2025-09-01,185.4,9.4,0,91,5,0,10641.89,8,3.1
43,2025-12-01,198.3,14.3,0,0,6,0,7083.37,4,3.24
384,2026-03-01,170.4,10.4,0,110,4,2,9696.46,4,3.64
570,2026-04-01,183.7,7.7,35151.73,78,2,0,9488.6,8,4.22
908,2026-08-01,173.8,5.8,0,0,3,0,7591.32,2,3.22
1462,2025-09-01,174.4,6.4,18846.64,60,3,1,8937.88,6,
941,2026-04-01,178.7,10.7,0,0,5,1,6787.03,6,3.85
180,2026-03-01,189.9,13.9,0,84,4,0,9954.51,12,2.61
1089,2025-09-01,169,9,0,126,5,2,10563.99,8,3.85
137,2026-06-01,164,12,0,0,3,3,10582.76,4,1.85
714,2025-09-01,189.6,13.6,35291.84,99,4,0,12681.34,0,4.63
1112,2026-02-01,166.2,6.2,0,91,3,0,13882.94,,3.88
390,2025-10-01,172.1,12.1,0,0,4,3,11085.23,0,3.28
256,2025-09-01,96,0,0,0,3,2,6791.33,2,3.61
686,2025-10-01,166.1,14.1,0,0,4,4,8213.18,0,3.04
483,2025-09-01,96,0,0,0,2,2,5581.5,6,3.35
539,2026-04-01,174.6,6.6,22647.05,70,2,1,11628.62,6,3.72
1285,2026-05-01,179.8,11.8,0,0,7,0,10274.84,0,4.28
1041,2026-03-01,182.1,6.1,24757.54,80,2,0,7824.15,8,
1257,2026-06-01,181.3,5.3,0,0,2,0,8102.32,8,1.78
540,2026-05-01,91.2,0,0,54,3,2,5296.83,4,3.54
1003,2026-06-01,171.4,11.4,0,121,4,2,10387.77,0,3.14
600,2026-02-01,144.4,0.4,0,0,3,2,7865.63,6,3.33
459,2026-04-01,105.6,0,0,62,2,0,7980.83,6,
109,2026-03-01,182.3,6.3,0,0,5,0,6475.45,4,2.82
170,2026-04-01,181.8,5.8,0,0,7,0,8231.93,4,3.92
67,2025-09-01,181.7,5.7,0,0,3,0,14263.33,2,3.54
427,2026-06-01,163.2,3.2,0,0,5,2,7376.43,4,3.02
1499,2026-07-01,188.1,4.1,0,0,5,0,10916.9,2,2.83
639,2025-09-01,159.1,7.1,0,0,3,3,9399.25,4,3.41
461,2025-11-01,171.4,11.4,0,0,6,0,11158.48,2,
697,2026-07-01,180.7,4.7,19895.16,63,2,1,8030.35,6,3.03
477,2025-09-01,105.6,0,9792.93,35,1,0,4188.67,6,2.9
1302,2025-11-01,141.9,13.9,0,120,3,4,13781.42,0,3.25
1248,2026-07-01,185.7,9.7,0,120,4,1,9576.45,6,3.67
658,2026-01-01,176,0,22460.39,53,2,0,11010.5,4,3.79
907,2025-11-01,86.4,0,13228.2,33,1,2,6415.17,8,3.27
877,2026-07-01,170.3,2.3,0,0,4,2,7113.15,0,
810,2026-01-01,105.6,0,0,0,2,0,7919.83,4,4.24
856,2025-12-01,197.2,21.2,0,0,6,1,10311.3,2,3.29
767,2025-10-01,194.9,10.9,0,0,5,0,6931.28,0,3.03
1253,2025-10-01,180.8,4.8,0,0,4,1,4686.92,8,2.52
314,2025-12-01,105.6,0,14322.9,54,1,1,5571.33,0,2.76
1439,2026-01-01,174.2,6.2,0,0,4,1,8205.5,0,2.63
1363,2026-03-01,175.5,15.5,0,115,5,2,11149.87,10,4.04
1460,2025-10-01,175,15,0,82,2,3,14116.76,6,2.47
1101,2025-10-01,105.6,0,11027.77,33,1,1,4524.17,6,2.8
611,2026-07-01,189.3,5.3,0,0,7,0,9282.58,8,3.86
490,2026-06-01,187.7,11.7,0,0,5,0,10009.26,8,3.78
666,2025-12-01,208.1,24.1,0,192,4,0,12680.19,8,3.67
591,2026-05-01,169.2,9.2,0,0,4,1,8374.76,8,3.69
1327,2026-02-01,161.6,9.6,0,80,4,1,10592.85,6,3.34
1380,2026-08-01,163.3,11.3,0,108,4,2,13024.71,4,4.48
492,2026-03-01,185.5,9.5,15616.59,48,2,0,8647.95,6,2.41
682,2026-06-01,184.6,8.6,0,0,4,0,8498.33,4,4.6
39,2025-10-01,194.6,10.6,0,0,6,0,8324.45,2,3.11
1331,2025-09-01,167.7,7.7,0,0,5,2,8827.11,4,
801,2025-11-01,86.4,0,10466.36,35,1,2,4554.67,6,2.74
391,2025-10-01,185,9,0,0,6,1,8635.29,8,3.82
473,2025-11-01,174.4,14.4,0,0,3,0,10175.89,2,2.36
369,2026-06-01,190.5,14.5,0,137,5,0,11396.62,2,3.38
192,2025-09-01,151.9,7.9,16404.49,45,2,4,8928.33,6,2.99
1003,2026-05-01,155.3,11.3,0,80,3,3,10379.59,4,2.91
543,2026-04-01,186.6,10.6,0,0,4,0,6914.84,4,3.83
1458,2025-11-01,174.6,14.6,0,0,5,0,16226.33,4,3.81
251,2026-06-01,178.2,10.2,23056.13,76,3,1,9625.74,8,3.45
696,2025-10-01,184.4,8.4,0,0,5,1,11549.14,0,4.6
324,2026-03-01,175.9,7.9,23731.41,77,2,1,6534.83,6,3.29
1437,2025-09-01,149.8,5.8,16568.68,55,2,4,10292.58,,3.2
736,2026-07-01,190.3,6.3,0,120,4,0,12071.78,6,4.05
981,2025-10-01,193.9,9.9,34027.96,111,4,0,8487.97,2,4.45
256,2026-07-01,96,0,0,0,3,3,6791.33,2,3.77
278,2025-10-01,195.7,19.7,0,0,6,1,13113.68,8,3.77
252,2025-09-01,176.8,0.8,0,0,4,0,6664.32,8,
65,2026-07-01,188.7,4.7,24491.41,66,3,0,20895.85,6,4
354,2025-11-01,177.2,17.2,0,126,5,0,11422.98,4,3.28
1489,2026-08-01,164.6,12.6,0,0,6,2,8648.1,2,3.81
83,2025-12-01,203.2,19.2,0,0,4,0,21091.64,2,2.74
1161,2025-10-01,194.8,10.8,0,101,4,0,11972.86,4,3.11
20,2025-11-01,165.9,5.9,0,0,7,0,11540.61,0,4.47
1067,2026-02-01,154.5,2.5,0,0,3,1,6938.26,4,3.16
624,2025-12-01,200.6,16.6,0,0,3,0,7685.54,4,2.55
919,2026-07-01,177.7,1.7,0,0,5,1,9841.69,4,3.17
358,2026-07-01,179.4,11.4,21317.11,52,2,2,10186.72,4,2.99
1268,2026-05-01,184.9,16.9,0,119,4,0,11467.08,0,2.99
103,2026-05-01,181.5,13.5,0,107,5,0,11888.06,0,3.2
160,2025-11-01,172,12,0,186,7,0,9437.88,8,4.35
1049,2026-03-01,181.7,5.7,0,0,3,0,8427.84,6,3.15
361,2026-02-01,162,10,14529.04,37,2,1,6870.91,12,2.82
883,2026-05-01,176.5,8.5,32746.08,86,3,0,8109.48,2,4.2
429,2025-12-01,184.7,16.7,0,0,4,2,11379.95,8,3.36
11,2025-10-01,179.2,3.2,0,0,4,1,9298.9,2,2.58
453,2025-11-01,153.8,9.8,0,120,4,2,15252.94,0,3.25
1219,2026-06-01,190.6,14.6,0,91,3,0,17589.02,0,2.49
1448,2026-04-01,105.6,0,0,65,3,0,6476.17,0,3.16
1306,2026-04-01,185.1,9.1,0,0,6,0,8675.13,2,4.16
747,2025-10-01,192.7,8.7,0,0,4,0,8537.97,0,
155,2026-06-01,178.5,10.5,0,0,4,1,7774.42,,3.34
1313,2026-02-01,161.9,1.9,0,0,4,0,7977.72,8,3.41
315,2025-12-01,189.9,13.9,0,0,4,1,8952.23,2,3.68
1435,2025-09-01,186.3,10.3,0,0,4,0,7607.06,,2.57
650,2026-02-01,153,1,14471.14,42,2,1,8111.43,6,3.06
770,2026-08-01,171.6,3.6,25318.32,76,3,0,8177.05,2,3.79
675,2026-03-01,191.2,15.2,0,150,6,0,16128.57,10,4.43
418,2026-05-01,178.6,10.6,0,0,4,0,9956.04,8,3.31
1330,2026-03-01,181.4,13.4,26786.37,82,3,1,8293.64,12,4.21
1498,2026-08-01,172.2,4.2,0,0,3,0,8007.5,4,2.92
1445,2026-03-01,187.5,11.5,22186.05,86,2,0,11647.94,10,3.7
1206,2025-09-01,179.8,11.8,0,0,4,1,12571.83,6,4.06
802,2025-10-01,194.6,10.6,35252.91,113,3,0,7092.43,8,4.16
121,2026-02-01,160,0,0,0,5,0,11905.17,10,4.08
1132,2026-02-01,160,0,21072.02,61,2,0,9475.33,10,3.84
1479,2026-08-01,176.4,8.4,0,0,4,0,10698.5,4,3.07
275,2025-09-01,188.8,12.8,0,135,7,0,16871.47,2,4.16
1141,2026-06-01,185.8,9.8,0,0,5,0,9584.1,0,3.4
270,2026-07-01,182,6,0,0,4,1,8373.83,0,3.53
637,2025-11-01,171.4,11.4,0,0,4,0,7489.16,2,3.2
1043,2026-01-01,173.8,5.8,0,0,3,1,6737.16,8,4.28
130,2026-04-01,105.6,0,14253.93,48,1,0,6130.5,8,4.06
411,2026-03-01,189.1,13.1,0,0,3,0,9564.74,8,3.39
866,2025-10-01,192,8,0,0,5,0,14631.71,2,3.38
885,2025-12-01,187.4,19.4,0,0,4,2,10698.02,0,2.84
332,2026-02-01,142.1,6.1,0,0,4,3,8808.86,10,3.68
931,2026-02-01,163.7,3.7,0,94,6,0,13388.04,6,3.89
98,2026-06-01,105.6,0,0,0,2,0,6222,8,3.02
567,2026-03-01,163.2,3.2,0,0,3,2,7512.26,12,3.23
1361,2025-10-01,105.6,0,0,0,4,1,5286.67,0,3.89
1378,2026-02-01,165.3,5.3,0,0,5,0,8878.53,8,3.31
672,2025-10-01,191.1,7.1,28022.81,77,2,0,9685.66,6,3.49
120,2025-12-01,199.3,15.3,39242.16,125,3,0,9095.09,2,3.44
1024,2025-10-01,184.4,8.4,0,0,3,1,11407.37,2,3.18
718,2025-11-01,96,0,18555.72,55,1,0,6171.17,2,4.12
1340,2026-02-01,156.4,4.4,8468.81,25,1,1,5320.14,8,1.97
1044,2026-04-01,184.2,8.2,0,0,5,0,9222.23,6,4.24
1249,2026-01-01,180.9,4.9,0,80,3,0,14925.05,6,3.1
226,2026-06-01,167.5,7.5,0,0,3,2,9971.23,2,2.81
290,2026-08-01,96,0,0,0,3,1,6069.5,4,
603,2026-04-01,96,0,12366,45,1,2,4808.83,6,3.69
700,2026-06-01,174,6,0,0,4,1,10298.85,2,3.6
1183,2026-03-01,96,0,11640.5,33,1,2,5113.83,10,2.99
757,2025-09-01,183,7,0,0,3,0,10146.36,2,2.69
648,2026-06-01,105.6,0,0,0,2,0,4361.5,2,3.72
595,2026-03-01,187.5,11.5,0,108,6,0,11435.55,8,3.68
512,2025-09-01,105.6,0,0,0,3,0,5063,4,4.24
1078,2026-07-01,188,4,21728.74,65,3,0,8362.28,6,3.35
537,2025-09-01,96,0,0,42,2,2,8937.72,4,2.54
32,2025-12-01,207.3,23.3,0,158,5,0,10384.13,8,2.82
425,2026-04-01,183.6,7.6,0,0,5,0,9437.56,0,2.89
1298,2026-08-01,170.7,2.7,0,0,7,0,15273.39,2,4.77
1471,2026-05-01,170.3,10.3,25413.9,75,2,1,8038.9,6,4.11
1460,2026-05-01,175.8,15.8,0,82,3,1,14203.26,8,2.54
494,2026-08-01,175.1,7.1,19299.04,52,2,0,9194.21,0,3
1268,2025-10-01,193.6,9.6,0,118,3,0,10835.1,8,2.87
274,2025-11-01,177.2,17.2,0,0,4,0,10979.14,2,3.23
791,2026-01-01,154.9,2.9,0,0,4,3,6176.2,4,2.51
1017,2026-03-01,187.1,11.1,0,97,3,0,10920.39,12,3.22
1105,2026-04-01,105.6,0,0,69,4,0,6577.83,0,3.81
857,2026-05-01,176.7,16.7,0,141,5,1,13148.62,6,4.78
782,2025-12-01,203.1,19.1,41202.47,120,3,0,7653.23,0,3.82
176,2025-11-01,157.9,13.9,0,0,2,2,9271.13,2,2.58
433,2026-05-01,177.2,9.2,27036.08,73,1,0,11349.28,0,2.97
1239,2026-06-01,163,3,0,0,5,2,7749.94,8,3.96
245,2025-10-01,179,3,0,0,4,1,8094.15,6,3.45
75,2025-09-01,163.2,3.2,15713.32,48,2,2,11001.96,0,2.25
480,2026-07-01,191.9,7.9,0,0,5,0,14674.18,8,
819,2025-11-01,96,0,0,0,3,0,4463.17,2,3.72
548,2025-10-01,196,12,0,93,4,0,20649.28,6,2.53
63,2025-12-01,196.7,20.7,0,0,6,1,33086.52,6,3.23
24,2025-09-01,172.7,4.7,0,0,5,1,6136.5,2,4.74
148,2025-10-01,190.8,14.8,0,97,3,1,10333.37,0,2.82
1115,2025-10-01,185.8,1.8,0,0,5,0,6091.77,6,3.63
925,2025-12-01,199.9,15.9,40964.69,137,2,0,8674.17,8,3.66
873,2026-08-01,161.8,9.8,0,0,4,2,10521.55,4,3.69
82,2025-12-01,207.5,23.5,0,0,4,0,19024.2,2,3.65
619,2025-12-01,208.1,24.1,0,214,7,0,12606.47,8,3.96
236,2026-03-01,186,10,0,0,4,0,9864.5,12,4.41
266,2026-02-01,143.7,7.7,0,0,2,3,11527.3,10,2.68
1106,2026-06-01,186.7,10.7,29564.39,82,3,0,6420.46,0,3.48
496,2025-12-01,91.2,0,0,81,3,4,7604.67,,3.75
18,2025-12-01,196.9,20.9,0,134,5,1,9964.54,0,2.89
60,2026-02-01,144,0,13658.69,39,1,2,4371.67,4,3.22
478,2026-03-01,177.5,1.5,20127.91,69,3,0,8012.34,4,3.12
1131,2025-10-01,191.2,15.2,0,0,5,1,7454.58,2,4.69
1048,2025-12-01,207.2,23.2,0,211,7,0,13831.46,6,4.26
589,2026-01-01,172.8,4.8,0,0,3,1,8513.54,2,3.41
831,2026-06-01,189.1,13.1,0,0,5,0,11228.66,6,3.13
424,2026-02-01,165.6,5.6,0,0,5,0,7067.15,4,3.56
364,2025-09-01,185.6,9.6,0,71,2,0,17574.01,6,
98,2025-09-01,100.8,0,0,0,3,1,6222,0,2.99
1242,2025-09-01,170.7,10.7,0,102,3,2,12596.54,4,3.09
678,2025-11-01,96,0,16467.98,46,1,0,6771,4,3.84
271,2026-06-01,192.3,16.3,0,136,5,0,12029.98,2,4.2
1299,2026-08-01,177.5,9.5,0,111,5,0,11200.89,4,4.18
1144,2025-11-01,141.7,13.7,0,0,2,4,15227.11,16,2.67
